"Get outta here and go back
to your boring programs.",QUITMSG10,,,,"Vypadni odsud a vrať se
ke svým nudným programům.","Dann geh doch zurück
zu deinen langweiligen Programmen",Βγές απο'δω και πήγαινε πίσω στα βαρετά προγράματα σου.,"Eliru el ĉi tie kaj reiru al
viaj enuaj programoj.",Vete de aquí y vuelve a tus aburridos programas.,,Ala laputtaa takaisin tylsien ohjelmiesi pariin.,"Tirez vous de là et retournez
à vos programmes ennuyeux.","Sicc innen és menj vissza az 
unalmas programjaidhoz.","Vai fuori di qui e torna
ai tuoi noiosi programmi.","早く出ていって、いつものつまらない
プログラムに戻るんだな。",당장 나가버리고 너의 후진 프로그램들이나 만지작거리시지.,Ga hier weg en terug naar je saaie programma's.,"Wynoś się stąd i wracaj do
swoich nudnych programów.","Cai fora daqui, volte
para os seus programas chatos.","Desaparece daqui e volta
para os teus programas chatos.","Cară-te de aici și întoarce-te la programele tale
plictisitoare.","Вот и убирайся отсюда к
своим скучным программам.","Губи се одавде
својим досадним програмима.",
"If I were your boss, I'd 
deathmatch ya in a minute!",QUITMSG11,,,,"Být tvým šéfem, v deathmatchi
bych tě zabil do minuty!","Wenn ich dein Boss wäre, würde ich
dich im Deathmatch in einer Minute schlagen.","Άμα ήμουν το αφεντικό σου, θα σε προκαλούσα σε ενα deathmatch αυτη τη στιγμή!","Se mi estus via ĉefulo,
mi ja mortmatĉus vin post minuton!","Si yo fuera tu jefe, ¡te retaría a muerte en un minuto!",,"Jos oisin pomosi, lyttäisin sut kuolonottelussa minuutissa!","Si j'étais votre patron, je vous
collerai un Deathmatch dans la minute!","Ha én lennék a főnököd, lejátszanék egy Deathmatch-et veled perceken belül!","Se fossi il tuo capo, ti batterei
a un deathmatch in un minuto!","もし私が君の上司なら、
今すぐにでもデスマッチで戦えたのにな!","만약 내가 너의 상사였다면, 지금 당장 데스매치를 열었을 거다!","Als ik je baas was, zou ik je in een minuut doodmaken!","Gdybym był twoim szefem,
wyzwałbym cię na deathmatch!","Se eu fosse seu chefe, te chamaria
para um deathmatch agora mesmo!","Se eu fosse o teu chefe, lutava
num deathmatch contigo agora mesmo!","Dacă eram șeful tău, te-aș fi luat la o rundă de 
deathmatch!","Будь я твоим боссом,
разобрался бы с тобой ровно за минуту!","Да сам твој шеф,
средио бих те за један минут!",
"Look, bud. you leave now
and you forfeit your body count!",QUITMSG12,,,,"Hele, kámo, když teď odejdeš,
přijdeš o svoje skóre!","Also, Kumpel, wenn du jetzt abhaust,
begehst du Fahnenflucht!","Κοίτα φίλε, άμα φύγεις τώρα ματαιώσες το σκόρ σου!","Vidu, amik'. Se vi nun forirus,
vi rezignus vian mortig-nombron!","Mira, amig@[ao_esp]. ¡Te vas ahora y vas a perder tu conteo de cuerpos!",,"Kuules, kaveri: Jos menet nyt, niin siinä samassa menee myös ruumislukusi.","Regardez, l'ami. Vous partez maintenant
et vous pouvez oublier votre score!","Nézd, haver. kilépsz most 
és akkor semmissé válnak a pontjaid!","Senti amico, esci adesso
e perdi la tua conta delle vittime!","おいおい待てよ、今やめたら
殺したデーモンの数を数えられないぞ!","이봐, 친구. 지금 여기서 나가버리면 죽여서 얻은 점수가 다 초기화될걸?","Luister vriend, als je nu weggaat, is je dodental verbeurd!","Popatrz, stary. Odejdziesz teraz
i stracisz swoją liczbę ofiar!","Olha, se você sair agora você perde
a sua contagem de vítimas!","Olha, se saires agora perdes
a tua contagem de mortes!","Uite, amice, pleci acum și renunți la numărul de
cadavre!","Послушай, дружище. Выйдешь —
и сбросишь свой счётчик убийств!","Чуј, ортак. Одеш ли,
изгубићеш свој број убистава!",
"Just leave. when you come
back, I'll be waiting with a bat.",QUITMSG13,,,,"Jen odejdi. Až se vrátíš,
budu čekat s baseballkou.","Geh doch. Wenn du zurückkommst,
warte ich mit einem Schläger auf dich.","Απλός φύγε. Ο΄ταν επιστρέψεις, θα περιμένω με ένα ρόπαλο.","Ja foriru. Kiam vi revenos,
mi atendos kun batilo.","Sólo ándate. Cuando vuelvas,
te esperaré con un bate.",,Senkus menet. Odottelen paluutasi mailalla.,"Allez, partez. Quand vous reviendrez,
je vous attendrai avec une batte.","Menj csak. amikor visszajössz 
várni foglak egy ütővel.","Esci pure. quanto tornerai
ti aspetterò con un bastone.","帰ればいいさ、君が戻ってきたときには、
私はバットを持って待ってるから",그냥 나가봐. 돌아올 때까지 방망이를 들고 기다릴테니까.,"Ga gewoon weg. Als je terugkomt, wacht ik met een knuppel op je.","Tylko odejdź. Kiedy wrócisz, będę czekał z kijem.","Vá, saia. Quando você voltar
vou te esperar com um porrete.","Vá lá, sai. Quando voltares eu
estarei a tua espera com uma moca.","Doar pleacă. Când te intorci o să te aștept cu o
bâtă.","Уходи, уходи... но когда вернёшься,
я буду ждать тебя с битой.","Иди, иди... али када се вратиш,
чекаћу те са палицом.",
"You're lucky I don't smack
you for thinking about leaving.",QUITMSG14,,,,"Máš štěstí, že ti nedám pár facek,
že přemýšlíš o odchodu.","Hast du ein Glück, dass ich
dir keine reinhaue, weil du gehst.",Είσαι τυχερός που δεν σε χτυπάω που σκέφτεσε να φύγεις,"Vi bonŝancas, ke mi ne batas vin
por pripensi foriri.","Tienes suerte que no pueda darte una paliza 
por pensar en salirte.",,"Kiitä onneasi, etten läimäytä sinua siitä hyvästä, että mietit lähtemistä.","Vous êtes chanceux que je ne vous en 
colle pas une parce que vous pensez partir.","Szerencsés vagy, hogy nem ütlek meg 
a kilépéssel való gondolatoddal.","Sei fortunato che non ti picchi
per aver pensato di andartene.","やめる ことについて考えたのに、
私に殴られないなんて、君はラッキーだな",나간다는 이유로 싸대기를 날리지 않는 게 다행인 줄 알아.,Je hebt geluk dat ik je niet sla alleen al omdat je eraan denkt te vertrekken.,"Masz szczęście, że cię nie zdzielę
za myśl o odejściu.","Você tem sorte por eu não te dar 
uma surra por pensar em sair.","Tens muita sorte em eu não te dar um excerto
de porrada por teres pensado em sair.","Ai noroc că nu-ți trag una pentru că te gândești să
pleci.","Тебе повезло, что я не вмажу тебе
за то, что ты выходишь.","Имаш среће што те не ошамарим
због тога што одлазиш.",
"Where are you going?!
What about the rebellion?",QUITMSG15,,,,"Kam jdeš?!
A co bude s odbojem?","Wo gehst du hin?!
Was ist mit der Rebellion?",Που πάς ? Τί θα συμβεί στην επανάσταση ?,"Kien vi iras?!
Kio pri la ribelo?",¿Adónde vas? ¿Qué hay de la rebelión?,,"Minne olet menossa?!
Entä kapina?","Où allez vous?
Que va devenir la rébellion?","Hová mész?!
És a forradalommal mi lesz?","Dove stai andando?!
E la ribellione?","どこに行く気だ?!
反抗するつもりか?",어딜 가는 거야?! 저항군은 어쩌고?,Waar ga je heen?! En de rebellie dan?,"Gdzie idziesz?!
A co z rebelią?","Para onde está indo?!
E quanto à rebelião?","Para onde estás a ir?!
E então a rebelião?","Unde pleci?!
Cu rebeliunea cum rămâne?","Куда ты собрался?
А как же восстание?!","Где ћеш?
Шта ће бити са устанком?!",
"Carnage interruptus...
What a tease!",QUITMSG16,,,,"Masakr přerušus...
Takhle mě neškádli!","Carnage interruptus... 
Was für ein Witzbold!",,"Buĉado interruptus...
Kia inciteto!",Masacre interruptus... ¡Qué timo!,,"Verilöyly interruptus...
Mikä kiusoitus!","Carnage interruptus...
Tout un programme!","Carnage interruptus...
Mily kötekedő!","Macellus interruptus...
Che presa in giro!","大虐殺は寸止めされた...
何という意地悪なやつだ!",학살중절이라... 놀리는구먼!,De slachting geïnterrumpeerd... Wat flauw!,"Rzeź przeszkadza...
Co za złośliwość!","Massacre interrompido...
Que provocante!",,"Carnagiu întrerupt...
Ce mai tachinare!","Резня прекращается...
На самом интересном месте!","Покољ се прекида...
на најзанимљивијем месту!",
"But you're the hope
-- my only chance!!",QUITMSG17,,,,"Ale ty jsi naše naděje
-- moje jediná šance!",Aber du bist unsere Hoffnung!,Αλλά εσύ είσε η ελπίδα -- η μόνη μου ευκαιρία!,"Sed vi estas la espero —
Mia sola ŝanco!","Pero tú eres la esperanza... 
¡¡Mi única oportunidad!!",,"Mutta sinä olet toivo
-- ainoa mahdollisuuteni!!","Mais vous êtes l'espoir,
notre unique chance!","De te vagy a remény
-- az egyetlen esélyem!!","Ma tu sei la speranza
-- la mia unica possibilità!!","だがお前が希望なんだ
-- 唯一の可能性だ!!",하지만 넌 희망이야- 나의 유일한 기회라고!!,Maar jij bent de hoop – Mijn enige kans!!,"Ale ty jesteś nadzieją
-- moją jedyną szansą!!","Mas você é a esperança
-- minha única chance!!","Mas tu és a nossa esperança
-- a minha única chance!!","Dar tu ești speranța
-- singura mea șansă!!","Но на тебя вся надежда —
ты мой единственный шанс!","Али на тебе је сва нада --
ти си моја једина шанса!",
Nobody walks out on Blackbird.,QUITMSG18,,,,Nikdo se neobrací zády ke Strace.,Niemand lässt Blackbird stehen.,Κανένας δεν παρατάει τον Μπλακμπερτ.,Neniu forlasas Merlon.,Nadie abandona a BlackBird.,,Kukaan ei käännä selkäänsä Blackbirdille.,Personne n'abandonne Blackbird!,Senki nem kezdhet ki a Feketerigóval!,Nessuno gira le spalle a Blackbird.,ブラックバードに気付かれず抜け出せるのか。,그 누구도 블랙버드를 내 버릴 수 없지.,Niemand loopt weg van Blackbird.,Nikt nie opuszcza Blackbird.,Ninguém vira as costas para a Blackbird.,,Nimeni nu iese afară pe Blackbird.,Ещё никто не ушёл от Чёрного дрозда.,Нико још није побегао од Црне птице.,
I thought you were different...,QUITMSG19,,,,"Myslela jsem, že jsi jin@[adj_cs]...","Ich dachte, du wärst anders...",Νόμιζα οτι είσουν διαφορετικός...,Mi pensis ke vi estas malsama...,Pensé que eras diferente...,,"Luulin, että olit erilainen kuin muut...",Je vous croyais différent...,Azt hittem te más vagy...,Pensavo tu fossi diverso...,私は あなたは特別だと思っていた...,난 네가 다를 줄 알았는데...,Ik dacht dat je anders was....,"Myślałam, że jesteś inny...",Eu achei que você era diferente...,Eu achei que eras diferente...,Am crezut că tu ești diferit...,Я думала о тебе иначе...,О теби сам мислила другачије...,
Fine! just kill and run!,QUITMSG20,,,,Fajn! Prostě zab a uteč!,"Na toll!
Töten und dann wegrennen.",Καλά! Απλώς σκότοσε και φύγε!,Bone! Ja mortigu kaj kuru!,¡Bien! ¡Matas y huyes!,,Hyvä! Senkun vain tapat ja lähdet!,"C'est ça! Tuez n'importe-qui 
et barrez-vous comme ça!",Oké! csak ölj és fuss!,Ma bravo! uccidi e scappi!,いいぞ! ゲリラ戦の時間だ!,그래그래 알았다! 그럼 그냥 뛰고 죽이기나 해!,"Goed hoor, schieten en meteen wegrennen!",Dobra! Zabijaj i biegaj!,Ótimo! Mate e fuja!,Pronto! Mata e foge!,Fie! Doar omoară și fugi!,Отлично! Пострелял и смылся!,Добро! Само убијај и бежи!,
"You can quit...
but you can't hide...",QUITMSG21,,,,"Můžeš odejít...
ale nemůžeš se skrýt...","Du kannst gehen...
aber dich nicht verstecken...","Μπορείς να φύγεις...
αλλά δεν μπορείς να κρυφτείς...","Vi povas ĉesigi...
sed ne sinkaŝi...","Puedes salir...
Pero no puedes esconderte...",,"Voit lopettaa...
muttet piiloutua...","Vous pouvez partir...
Mais vous ne pouvez pas vous cacher...","Kiléphetsz...
de nem bújhatsz el...","Puoi uscire...
ma non puoi nasconderti...","終わる事は出来る...
しかし隠れることは出来ない...",나갈 수는 있겠지만... 숨을 수는 없을 거다...,Je kunt stoppen.... Maar je kan je niet verbergen....,"Możesz wyjść...
Ale nie możesz się ukryć...","Você pode sair...
mas você não pode se esconder...","Podes sair...
mas não te podes esconder...","Poți să ieși...
dar nu te poți ascunde...","Ты можешь уйти...
но не можешь спрятаться...","Можеш да одеш...
али не можеш да се кријеш...",
"Whaaa, what's the matter?
Mommy says dinnertime?",QUITMSG22,,,,"Cóó, copak je?
Maminka volá na večeři?","Hey, was ist los?
Hat Mami zum Abendessen gerufen?","Οοοοο, τι είναι το πρόβλημα?
Η μαμμάκα λέι οτι είναι ώρα για βραδινο?","Kiooo, kio okazis?
Ĉu panjo diris, ke fojas manĝi?","Queee, ¿Cuál es el problema?
¿Mami te llama a cenar?",,"Häää, mikä vikana?
Äiti huutaa syömään?","Bah, il est où est le problème?
Maman a dit « à table! »?","Naaaa, mi a baj?
Anya azt mondta hogy vacsora van?","Eehi, che problema c'è?
La mamma ha detto che è ora di cena?","はあぁ、どうしたんだい?
ママに晩飯へ呼ばれたのかよ?","헤에에, 무슨 일이야? 엄마가 저녁 먹으레?","Hee, wat is er aan de hand? Zegt mama dat het etenstijd is?","Cooo, o co chodzi?
Mama powiedziała, że czas na obiad?","Ué, qual é o problema?
A mamãe disse que é hora de jantar?","Qual é o problema?
A mamã chamou para o jantar?","Ceee, ce s-a întâmplat?
Mami zice că e timpul pentru cină?","Ха! В чём дело?
Мама зовёт обедать?","Ха! Шта је било?
Мама те зове на вечеру?",
"Don't quit now, there are still
flemoids on the loose!",QUITMSG23,,,,"Teď neodcházej, stále tu
pobíhají slizouni!","Bitte gehe nicht, es laufen noch mehr
Flemoiden herum","Μή παραιτηθέις, υπάρχουνε ακόμα φλέμοιντς τα οπία έχουν αποδράσει!","Ne nun ĉesu, ankoraŭ
estas mukuloj vagantaj!","No te vayas ahora,
¡Aún hay flemoides sueltos!",,Älä lopeta nyt, limatuksia on vielä vapaalla!,"N'abandonnez pas maintenant, les flémoides sont toujours à l'assaut!","Ne lépj ki, még sok flemoid maradt hátra!","Non uscire ora, ci sono ancora
flemoidi a piede libero!","まだやめないでくれ、にげだしたフレモイドたちが
のこっているんだから!","부디 종료하지 말아 주세요, 플레모이드들이 아직도 널려있단 말입니다!","Niet stoppen nu, er lopen nog steeds vlezerijen op vrije voeten!","Nie wychodź teraz, są tu wciąż flemoidy na wolności!","Não desista agora! Ainda há
flemoids a solta!","Não desistas agora! Ainda há
flemoids à solta!","Nu ieși acum, încă mai sunt flemoizi liberi!","Не выходи сейчас! Здесь есть
ещё много флемоидов!","Немој сада да одустајеш!
Има још много љигавца! "
